Zipcode,Population,Household Income,Year,state_fips,state,state_abbr,county,city
90250,96836.0,53303.0,2018,6,California,CA,Los Angeles,Holly park
90254,19551.0,149500.0,2022,6,California,CA,Los Angeles,Hermosa beach
90254,19787.0,144388.0,2021,6,California,CA,Los Angeles,Hermosa beach
90254,19147.0,142500.0,2020,6,California,CA,Los Angeles,Hermosa beach
90254,19539.0,136702.0,2019,6,California,CA,Los Angeles,Hermosa beach
90254,19650.0,137188.0,2018,6,California,CA,Los Angeles,Hermosa beach
90255,71654.0,57013.0,2022,6,California,CA,Los Angeles,Huntington park
90255,72488.0,53929.0,2021,6,California,CA,Los Angeles,Huntington park
90255,74390.0,49366.0,2020,6,California,CA,Los Angeles,Huntington park
90255,75019.0,44962.0,2019,6,California,CA,Los Angeles,Huntington park
90255,75560.0,42581.0,2018,6,California,CA,Los Angeles,Huntington park
90260,33282.0,80205.0,2022,6,California,CA,Los Angeles,Lawndale
90260,33794.0,76236.0,2021,6,California,CA,Los Angeles,Lawndale
90260,34540.0,70389.0,2020,6,California,CA,Los Angeles,Lawndale
90260,34827.0,65340.0,2019,6,California,CA,Los Angeles,Lawndale
90260,35161.0,62047.0,2018,6,California,CA,Los Angeles,Lawndale
90262,66073.0,67620.0,2022,6,California,CA,Los Angeles,Lynwood
90262,67210.0,61941.0,2021,6,California,CA,Los Angeles,Lynwood
90262,69369.0,57236.0,2020,6,California,CA,Los Angeles,Lynwood
90262,70536.0,52313.0,2019,6,California,CA,Los Angeles,Lynwood
90262,70936.0,49801.0,2018,6,California,CA,Los Angeles,Lynwood
90265,16652.0,186264.0,2022,6,California,CA,Los Angeles,Malibu
90265,16868.0,175607.0,2021,6,California,CA,Los Angeles,Malibu
90265,18028.0,163909.0,2020,6,California,CA,Los Angeles,Malibu
90265,17954.0,152378.0,2019,6,California,CA,Los Angeles,Malibu
90265,18389.0,149202.0,2018,6,California,CA,Los Angeles,Malibu
90266,35123.0,187217.0,2022,6,California,CA,Los Angeles,Manhattan beach
90266,35585.0,169586.0,2021,6,California,CA,Los Angeles,Manhattan beach
90266,35064.0,153926.0,2020,6,California,CA,Los Angeles,Manhattan beach
90266,35500.0,153023.0,2019,6,California,CA,Los Angeles,Manhattan beach
90266,35573.0,150083.0,2018,6,California,CA,Los Angeles,Manhattan beach
90270,24950.0,57741.0,2022,6,California,CA,Los Angeles,Maywood
90270,25415.0,54631.0,2021,6,California,CA,Los Angeles,Maywood
90270,27127.0,50996.0,2020,6,California,CA,Los Angeles,Maywood
90270,27287.0,44124.0,2019,6,California,CA,Los Angeles,Maywood
90270,27454.0,39760.0,2018,6,California,CA,Los Angeles,Maywood
90272,21298.0,225256.0,2022,6,California,CA,Los Angeles,Pacific palisade
90272,21282.0,212115.0,2021,6,California,CA,Los Angeles,Pacific palisade
90272,21848.0,199598.0,2020,6,California,CA,Los Angeles,Pacific palisade
90272,21629.0,192500.0,2019,6,California,CA,Los Angeles,Pacific palisade
90272,22551.0,194151.0,2018,6,California,CA,Los Angeles,Pacific palisade
90274,24942.0,206013.0,2022,6,California,CA,Los Angeles,Palos verdes est
90274,24890.0,186144.0,2021,6,California,CA,Los Angeles,Palos verdes est
90274,24541.0,181776.0,2020,6,California,CA,Los Angeles,Palos verdes est
90274,25061.0,169919.0,2019,6,California,CA,Los Angeles,Palos verdes est
90274,25279.0,162163.0,2018,6,California,CA,Los Angeles,Palos verdes est
90277,36339.0,120008.0,2022,6,California,CA,Los Angeles,Redondo beach
90277,36409.0,111859.0,2021,6,California,CA,Los Angeles,Redondo beach
90277,34494.0,104859.0,2020,6,California,CA,Los Angeles,Redondo beach
90277,34827.0,106185.0,2019,6,California,CA,Los Angeles,Redondo beach
90277,34506.0,102281.0,2018,6,California,CA,Los Angeles,Redondo beach
90278,42536.0,143785.0,2022,6,California,CA,Los Angeles,Redondo beach
90278,42841.0,132479.0,2021,6,California,CA,Los Angeles,Redondo beach
90278,40090.0,126979.0,2020,6,California,CA,Los Angeles,Redondo beach
90278,40252.0,116783.0,2019,6,California,CA,Los Angeles,Redondo beach
90278,40649.0,118000.0,2018,6,California,CA,Los Angeles,Redondo beach
90280,92262.0,67287.0,2022,6,California,CA,Los Angeles,South gate
90280,93207.0,59713.0,2021,6,California,CA,Los Angeles,South gate
90280,94905.0,55084.0,2020,6,California,CA,Los Angeles,South gate
90280,94642.0,52321.0,2019,6,California,CA,Los Angeles,South gate
90280,95103.0,50246.0,2018,6,California,CA,Los Angeles,South gate
90290,5300.0,138316.0,2022,6,California,CA,Los Angeles,Topanga
90290,5114.0,135262.0,2021,6,California,CA,Los Angeles,Topanga
90290,5200.0,129000.0,2020,6,California,CA,Los Angeles,Topanga
90290,5681.0,129772.0,2019,6,California,CA,Los Angeles,Topanga
90290,5371.0,118667.0,2018,6,California,CA,Los Angeles,Topanga
90291,25656.0,111610.0,2022,6,California,CA,Los Angeles,Venice
90291,25685.0,105871.0,2021,6,California,CA,Los Angeles,Venice
90291,27556.0,99496.0,2020,6,California,CA,Los Angeles,Venice
90291,26950.0,99652.0,2019,6,California,CA,Los Angeles,Venice
90291,27525.0,91779.0,2018,6,California,CA,Los Angeles,Venice
90292,24481.0,136854.0,2022,6,California,CA,Los Angeles,Marina del rey
90292,23951.0,137813.0,2021,6,California,CA,Los Angeles,Marina del rey
90292,23931.0,121021.0,2020,6,California,CA,Los Angeles,Marina del rey
90292,23549.0,114726.0,2019,6,California,CA,Los Angeles,Marina del rey
90292,22490.0,109268.0,2018,6,California,CA,Los Angeles,Marina del rey
90293,13039.0,124688.0,2022,6,California,CA,Los Angeles,Playa del rey
90293,12812.0,110884.0,2021,6,California,CA,Los Angeles,Playa del rey
90293,12915.0,104814.0,2020,6,California,CA,Los Angeles,Playa del rey
90293,12728.0,105865.0,2019,6,California,CA,Los Angeles,Playa del rey
90293,12694.0,103874.0,2018,6,California,CA,Los Angeles,Playa del rey
90301,37341.0,61910.0,2022,6,California,CA,Los Angeles,Inglewood
90301,38500.0,55111.0,2021,6,California,CA,Los Angeles,Inglewood
90301,39320.0,51498.0,2020,6,California,CA,Los Angeles,Inglewood
90301,38234.0,47464.0,2019,6,California,CA,Los Angeles,Inglewood
90301,37291.0,44135.0,2018,6,California,CA,Los Angeles,Inglewood
90302,29307.0,68662.0,2022,6,California,CA,Los Angeles,Inglewood
90302,29278.0,62794.0,2021,6,California,CA,Los Angeles,Inglewood
90302,29367.0,54432.0,2020,6,California,CA,Los Angeles,Inglewood
90302,30017.0,51850.0,2019,6,California,CA,Los Angeles,Inglewood
90302,30828.0,47863.0,2018,6,California,CA,Los Angeles,Inglewood
90303,23370.0,67598.0,2022,6,California,CA,Los Angeles,Inglewood
90303,23415.0,65077.0,2021,6,California,CA,Los Angeles,Inglewood
90303,23961.0,62826.0,2020,6,California,CA,Los Angeles,Inglewood
90303,24374.0,55897.0,2019,6,California,CA,Los Angeles,Inglewood
90303,24693.0,50438.0,2018,6,California,CA,Los Angeles,Inglewood
90304,25725.0,57647.0,2022,6,California,CA,Los Angeles,Lennox
90304,26103.0,50052.0,2021,6,California,CA,Los Angeles,Lennox
90304,26584.0,47612.0,2020,6,California,CA,Los Angeles,Lennox
90304,25946.0,49120.0,2019,6,California,CA,Los Angeles,Lennox
90304,25591.0,44574.0,2018,6,California,CA,Los Angeles,Lennox
90305,14679.0,85466.0,2022,6,California,CA,Los Angeles,Inglewood
90305,15254.0,80281.0,2021,6,California,CA,Los Angeles,Inglewood
90305,15373.0,88910.0,2020,6,California,CA,Los Angeles,Inglewood
90305,15042.0,80165.0,2019,6,California,CA,Los Angeles,Inglewood
90305,15397.0,74009.0,2018,6,California,CA,Los Angeles,Inglewood
90401,7480.0,89892.0,2022,6,California,CA,Los Angeles,Santa monica
90401,7482.0,90682.0,2021,6,California,CA,Los Angeles,Santa monica
90401,7079.0,95217.0,2020,6,California,CA,Los Angeles,Santa monica
90401,7111.0,82681.0,2019,6,California,CA,Los Angeles,Santa monica
90401,7256.0,72872.0,2018,6,California,CA,Los Angeles,Santa monica
90402,11816.0,171844.0,2022,6,California,CA,Los Angeles,Santa monica
90402,12046.0,139667.0,2021,6,California,CA,Los Angeles,Santa monica
90402,11637.0,145742.0,2020,6,California,CA,Los Angeles,Santa monica
90402,11882.0,154583.0,2019,6,California,CA,Los Angeles,Santa monica
90402,11866.0,147111.0,2018,6,California,CA,Los Angeles,Santa monica
90403,24092.0,123391.0,2022,6,California,CA,Los Angeles,Santa monica
90403,24525.0,113204.0,2021,6,California,CA,Los Angeles,Santa monica
90403,24359.0,111611.0,2020,6,California,CA,Los Angeles,Santa monica
90403,23902.0,107420.0,2019,6,California,CA,Los Angeles,Santa monica
90403,24354.0,107335.0,2018,6,California,CA,Los Angeles,Santa monica
90404,23975.0,87209.0,2022,6,California,CA,Los Angeles,Santa monica
90404,23460.0,74591.0,2021,6,California,CA,Los Angeles,Santa monica
90404,23107.0,75610.0,2020,6,California,CA,Los Angeles,Santa monica
90404,22929.0,78542.0,2019,6,California,CA,Los Angeles,Santa monica
90404,22819.0,75221.0,2018,6,California,CA,Los Angeles,Santa monica
90405,26981.0,101713.0,2022,6,California,CA,Los Angeles,Santa monica
90405,27367.0,97010.0,2021,6,California,CA,Los Angeles,Santa monica
90405,27509.0,96352.0,2020,6,California,CA,Los Angeles,Santa monica
90405,28156.0,95674.0,2019,6,California,CA,Los Angeles,Santa monica
90405,28115.0,94446.0,2018,6,California,CA,Los Angeles,Santa monica
90501,42536.0,89926.0,2022,6,California,CA,Los Angeles,Torrance
90501,43450.0,80816.0,2021,6,California,CA,Los Angeles,Torrance
90501,42298.0,75388.0,2020,6,California,CA,Los Angeles,Torrance
90501,41975.0,71712.0,2019,6,California,CA,Los Angeles,Torrance
90501,42335.0,70671.0,2018,6,California,CA,Los Angeles,Torrance
90502,18430.0,95528.0,2022,6,California,CA,Los Angeles,Torrance
90502,18110.0,89206.0,2021,6,California,CA,Los Angeles,Torrance
90502,18527.0,85515.0,2020,6,California,CA,Los Angeles,Torrance
90502,17778.0,73826.0,2019,6,California,CA,Los Angeles,Torrance
90502,18188.0,69824.0,2018,6,California,CA,Los Angeles,Torrance
90503,44280.0,117364.0,2022,6,California,CA,Los Angeles,Torrance
90503,44744.0,105142.0,2021,6,California,CA,Los Angeles,Torrance
90503,44354.0,97688.0,2020,6,California,CA,Los Angeles,Torrance
90503,44605.0,93063.0,2019,6,California,CA,Los Angeles,Torrance
90503,44908.0,90102.0,2018,6,California,CA,Los Angeles,Torrance
90504,32965.0,101773.0,2022,6,California,CA,Los Angeles,Torrance
90504,33022.0,97289.0,2021,6,California,CA,Los Angeles,Torrance
90504,32703.0,92636.0,2020,6,California,CA,Los Angeles,Torrance
90504,33410.0,90210.0,2019,6,California,CA,Los Angeles,Torrance
90504,33721.0,86563.0,2018,6,California,CA,Los Angeles,Torrance
90505,36214.0,108857.0,2022,6,California,CA,Los Angeles,Torrance
90505,37533.0,101043.0,2021,6,California,CA,Los Angeles,Torrance
90505,36820.0,95113.0,2020,6,California,CA,Los Angeles,Torrance
90505,37220.0,99764.0,2019,6,California,CA,Los Angeles,Torrance
90505,37641.0,96827.0,2018,6,California,CA,Los Angeles,Torrance
90601,30667.0,96209.0,2022,6,California,CA,Los Angeles,Whittier
90601,30955.0,86268.0,2021,6,California,CA,Los Angeles,Whittier
90601,30623.0,76177.0,2020,6,California,CA,Los Angeles,Whittier
90601,32053.0,76732.0,2019,6,California,CA,Los Angeles,Whittier
90601,33058.0,74296.0,2018,6,California,CA,Los Angeles,Whittier
90602,25949.0,63956.0,2022,6,California,CA,Los Angeles,Whittier
90602,25907.0,55328.0,2021,6,California,CA,Los Angeles,Whittier
90602,25426.0,54752.0,2020,6,California,CA,Los Angeles,Whittier
90602,25581.0,55216.0,2019,6,California,CA,Los Angeles,Whittier
90602,25981.0,51237.0,2018,6,California,CA,Los Angeles,Whittier
90603,20883.0,117324.0,2022,6,California,CA,Los Angeles,Whittier
90603,21236.0,109485.0,2021,6,California,CA,Los Angeles,Whittier
90603,20780.0,104028.0,2020,6,California,CA,Los Angeles,Whittier
90603,21584.0,103535.0,2019,6,California,CA,Los Angeles,Whittier
90603,21299.0,98181.0,2018,6,California,CA,Los Angeles,Whittier
90604,39795.0,95570.0,2022,6,California,CA,Los Angeles,Whittier
90604,39926.0,88342.0,2021,6,California,CA,Los Angeles,Whittier
90604,40545.0,77898.0,2020,6,California,CA,Los Angeles,Whittier
90604,42911.0,74944.0,2019,6,California,CA,Los Angeles,Whittier
90604,42063.0,70877.0,2018,6,California,CA,Los Angeles,Whittier
90605,41427.0,94200.0,2022,6,California,CA,Los Angeles,Whittier
90605,42600.0,83667.0,2021,6,California,CA,Los Angeles,Whittier
90605,41162.0,77482.0,2020,6,California,CA,Los Angeles,Whittier
90605,40192.0,78297.0,2019,6,California,CA,Los Angeles,Whittier
90605,40957.0,75575.0,2018,6,California,CA,Los Angeles,Whittier
90606,31717.0,86596.0,2022,6,California,CA,Los Angeles,Los nietos
90606,32583.0,82377.0,2021,6,California,CA,Los Angeles,Los nietos
90606,32631.0,74717.0,2020,6,California,CA,Los Angeles,Los nietos
90606,32987.0,74986.0,2019,6,California,CA,Los Angeles,Los nietos
90606,32803.0,70640.0,2018,6,California,CA,Los Angeles,Los nietos
90620,47042.0,115501.0,2022,6,California,CA,Orange,Buena park
90620,47104.0,104701.0,2021,6,California,CA,Orange,Buena park
90620,46228.0,99351.0,2020,6,California,CA,Orange,Buena park
90620,46414.0,91512.0,2019,6,California,CA,Orange,Buena park
90620,46842.0,88082.0,2018,6,California,CA,Orange,Buena park
90621,36151.0,88735.0,2022,6,California,CA,Orange,Buena park
90621,36385.0,76101.0,2021,6,California,CA,Orange,Buena park
90621,35448.0,72000.0,2020,6,California,CA,Orange,Buena park
90621,35598.0,67650.0,2019,6,California,CA,Orange,Buena park
90621,35398.0,60799.0,2018,6,California,CA,Orange,Buena park
90623,15419.0,110028.0,2022,6,California,CA,Orange,Cerritos
90623,15703.0,105632.0,2021,6,California,CA,Orange,Cerritos
90623,15624.0,107956.0,2020,6,California,CA,Orange,Cerritos
90623,15662.0,107480.0,2019,6,California,CA,Orange,Cerritos
90623,15813.0,99576.0,2018,6,California,CA,Orange,Cerritos
90630,50170.0,117610.0,2022,6,California,CA,Orange,Cypress
90630,50543.0,109051.0,2021,6,California,CA,Orange,Cypress
90630,49378.0,102263.0,2020,6,California,CA,Orange,Cypress
90630,49205.0,93183.0,2019,6,California,CA,Orange,Cypress
90630,49169.0,92073.0,2018,6,California,CA,Orange,Cypress
90631,69064.0,98009.0,2022,6,California,CA,Orange,La habra heights
90631,69601.0,93045.0,2021,6,California,CA,Orange,La habra heights
90631,68748.0,86973.0,2020,6,California,CA,Orange,La habra heights
90631,69064.0,83629.0,2019,6,California,CA,Orange,La habra heights
90631,69502.0,79500.0,2018,6,California,CA,Orange,La habra heights
90638,46170.0,104114.0,2022,6,California,CA,Los Angeles,La mirada
90638,46335.0,97838.0,2021,6,California,CA,Los Angeles,La mirada
90638,48704.0,92508.0,2020,6,California,CA,Los Angeles,La mirada
90638,49227.0,95723.0,2019,6,California,CA,Los Angeles,La mirada
90638,49383.0,87429.0,2018,6,California,CA,Los Angeles,La mirada
90640,62294.0,72163.0,2022,6,California,CA,Los Angeles,Montebello
90640,62941.0,66460.0,2021,6,California,CA,Los Angeles,Montebello
90640,62873.0,62521.0,2020,6,California,CA,Los Angeles,Montebello
90640,62730.0,56009.0,2019,6,California,CA,Los Angeles,Montebello
90640,63177.0,53615.0,2018,6,California,CA,Los Angeles,Montebello
90650,101983.0,91259.0,2022,6,California,CA,Los Angeles,Norwalk
90650,103427.0,83217.0,2021,6,California,CA,Los Angeles,Norwalk
90650,104524.0,77425.0,2020,6,California,CA,Los Angeles,Norwalk
90650,105304.0,70667.0,2019,6,California,CA,Los Angeles,Norwalk
90650,105886.0,66453.0,2018,6,California,CA,Los Angeles,Norwalk
90660,61561.0,82539.0,2022,6,California,CA,Los Angeles,Pico rivera
90660,62383.0,78056.0,2021,6,California,CA,Los Angeles,Pico rivera
90660,62507.0,70620.0,2020,6,California,CA,Los Angeles,Pico rivera
90660,63001.0,67636.0,2019,6,California,CA,Los Angeles,Pico rivera
90660,63380.0,65617.0,2018,6,California,CA,Los Angeles,Pico rivera
90670,17556.0,83259.0,2022,6,California,CA,Los Angeles,Santa fe springs
90670,17446.0,76397.0,2021,6,California,CA,Los Angeles,Santa fe springs
90670,16410.0,71318.0,2020,6,California,CA,Los Angeles,Santa fe springs
90670,16700.0,71343.0,2019,6,California,CA,Los Angeles,Santa fe springs
90670,16578.0,67500.0,2018,6,California,CA,Los Angeles,Santa fe springs
90680,31102.0,79303.0,2022,6,California,CA,Orange,Stanton
90680,30500.0,71473.0,2021,6,California,CA,Orange,Stanton
90680,30807.0,69212.0,2020,6,California,CA,Orange,Stanton
90680,30531.0,59220.0,2019,6,California,CA,Orange,Stanton
90680,30321.0,58402.0,2018,6,California,CA,Orange,Stanton
90701,16237.0,92702.0,2022,6,California,CA,Los Angeles,Cerritos
90701,16390.0,83321.0,2021,6,California,CA,Los Angeles,Cerritos
90701,16500.0,74523.0,2020,6,California,CA,Los Angeles,Cerritos
90701,16801.0,67765.0,2019,6,California,CA,Los Angeles,Cerritos
90701,16858.0,63792.0,2018,6,California,CA,Los Angeles,Cerritos
90703,49334.0,124240.0,2022,6,California,CA,Los Angeles,Cerritos
90703,49989.0,115272.0,2021,6,California,CA,Los Angeles,Cerritos
90703,49633.0,108844.0,2020,6,California,CA,Los Angeles,Cerritos
90703,50589.0,105832.0,2019,6,California,CA,Los Angeles,Cerritos
90703,50963.0,98934.0,2018,6,California,CA,Los Angeles,Cerritos
90704,3822.0,89107.0,2022,6,California,CA,Los Angeles,Avalon
90704,3940.0,77644.0,2021,6,California,CA,Los Angeles,Avalon
90704,4201.0,77868.0,2020,6,California,CA,Los Angeles,Avalon
90704,3979.0,73287.0,2019,6,California,CA,Los Angeles,Avalon
90704,3922.0,69828.0,2018,6,California,CA,Los Angeles,Avalon
90706,78352.0,75379.0,2022,6,California,CA,Los Angeles,Bellflower
90706,79070.0,70236.0,2021,6,California,CA,Los Angeles,Bellflower
90706,76339.0,63848.0,2020,6,California,CA,Los Angeles,Bellflower
90706,77195.0,60011.0,2019,6,California,CA,Los Angeles,Bellflower
90706,77529.0,55729.0,2018,6,California,CA,Los Angeles,Bellflower
90710,27517.0,75114.0,2022,6,California,CA,Los Angeles,Harbor city
90710,27998.0,68537.0,2021,6,California,CA,Los Angeles,Harbor city
90710,28566.0,65119.0,2020,6,California,CA,Los Angeles,Harbor city
90710,28045.0,63907.0,2019,6,California,CA,Los Angeles,Harbor city
90710,28185.0,59817.0,2018,6,California,CA,Los Angeles,Harbor city
90712,31552.0,119143.0,2022,6,California,CA,Los Angeles,Lakewood
90712,31701.0,108877.0,2021,6,California,CA,Los Angeles,Lakewood
90712,30773.0,102687.0,2020,6,California,CA,Los Angeles,Lakewood
90712,31217.0,96634.0,2019,6,California,CA,Los Angeles,Lakewood
90712,31063.0,91242.0,2018,6,California,CA,Los Angeles,Lakewood
90713,28439.0,123809.0,2022,6,California,CA,Los Angeles,Lakewood
90713,29113.0,112118.0,2021,6,California,CA,Los Angeles,Lakewood
90713,27905.0,108311.0,2020,6,California,CA,Los Angeles,Lakewood
90713,28202.0,102970.0,2019,6,California,CA,Los Angeles,Lakewood
90713,29061.0,100132.0,2018,6,California,CA,Los Angeles,Lakewood
90715,20949.0,89113.0,2022,6,California,CA,Los Angeles,Lakewood
90715,21174.0,79941.0,2021,6,California,CA,Los Angeles,Lakewood
90715,20505.0,74471.0,2020,6,California,CA,Los Angeles,Lakewood
90715,20256.0,76105.0,2019,6,California,CA,Los Angeles,Lakewood
90715,20136.0,72616.0,2018,6,California,CA,Los Angeles,Lakewood
90716,13941.0,73784.0,2022,6,California,CA,Los Angeles,Hawaiian gardens
90716,14050.0,66537.0,2021,6,California,CA,Los Angeles,Hawaiian gardens
90716,14170.0,61525.0,2020,6,California,CA,Los Angeles,Hawaiian gardens
90716,14285.0,50149.0,2019,6,California,CA,Los Angeles,Hawaiian gardens
90716,14344.0,45150.0,2018,6,California,CA,Los Angeles,Hawaiian gardens
90717,21788.0,88111.0,2022,6,California,CA,Los Angeles,Rancho palos ver
90717,21727.0,85728.0,2021,6,California,CA,Los Angeles,Rancho palos ver
90717,20919.0,75286.0,2020,6,California,CA,Los Angeles,Rancho palos ver
